txn_date,biller_id,txn_value,txn_amount,txn_count_amt_2000_2500
2025-03-08,B070,137636,847143369.08,3983
2025-03-08,B071,91312,562074542.47,2608
2025-03-08,B072,49025,303168675.49,1488
2025-03-08,B073,82042,502264581.68,2491
2025-03-08,B074,122766,759189223.47,3721
2025-03-08,B075,124522,767189898.62,3675
2025-03-08,B076,66114,409492312.12,1898
2025-03-08,B077,130604,795234582.81,3932
2025-03-08,B078,105386,648083523.29,3089
2025-03-08,B079,103043,638666760.14,3097
2025-03-08,B080,52865,319867884.03,1586
2025-03-08,B081,143909,892059147.44,4340
2025-03-08,B082,110661,675381170.88,3302
2025-03-08,B083,58487,356549814.05,1717
2025-03-08,B084,110339,683645570.95,3289
2025-03-08,B085,61215,381029249.54,1887
2025-03-08,B086,82645,511138002.88,2462
2025-03-08,B087,65123,400098062.77,2025
2025-03-08,B088,90448,553384230.4,2622
2025-03-08,B089,87586,537249018.34,2670
2025-03-08,B090,142253,879117491.33,4251
2025-03-08,B091,99914,607511828.15,3050
2025-03-08,B092,126402,777555839.47,3735
2025-03-08,B093,51651,316195652.87,1586
2025-03-08,B094,90095,554979354.96,2621
2025-03-08,B095,148486,910312924.7,4473
2025-03-08,B096,73753,451262958.06,2335
2025-03-08,B097,137142,843802823.3,4098
2025-03-08,B098,99782,619264820.91,3011
2025-03-08,B099,55453,338189356.72,1570
2025-03-08,B100,62094,385069564.53,1902
2025-03-09,B001,119033,744132163.0,3512
2025-03-09,B002,101699,627272300.38,2948
2025-03-09,B003,146240,901266369.06,4286
2025-03-09,B004,75002,465044481.33,2256
2025-03-09,B005,67288,411873386.77,1971
2025-03-09,B006,58555,363619765.23,1697
2025-03-09,B007,75665,466375731.4,2306
2025-03-09,B008,116170,709747019.8,3419
2025-03-09,B009,55790,346470878.31,1691
2025-03-09,B010,137405,844052120.39,4195
2025-03-09,B011,126786,784524099.53,3674
2025-03-09,B012,67779,420937614.89,2005
2025-03-09,B013,96567,591520547.6,2954
2025-03-09,B014,114379,696552851.44,3445
2025-03-09,B015,60691,378076513.96,1818
2025-03-09,B016,129602,793035562.09,3847
2025-03-09,B017,78716,482271854.55,2431
2025-03-09,B018,122381,749695834.11,3713
2025-03-09,B019,121402,743061738.75,3536
2025-03-09,B020,77863,481308660.63,2313
2025-03-09,B021,76820,469057862.94,2257
2025-03-09,B022,55097,338583831.57,1665
2025-03-09,B023,142084,867741975.78,4252
2025-03-09,B024,101609,618007214.71,3107
2025-03-09,B025,117808,725089596.34,3544
2025-03-09,B026,143373,882170058.02,4375
2025-03-09,B027,149905,915528270.02,4369
2025-03-09,B028,88369,542660248.7,2598
2025-03-09,B029,130945,805447300.37,3921
2025-03-09,B030,72980,453141136.05,2212
2025-03-09,B031,104872,641968873.1,3049
2025-03-09,B032,75948,465295226.6,2263
2025-03-09,B033,105726,650740396.0,3098
2025-03-09,B034,74978,456169993.07,2204
2025-03-09,B035,117612,724955304.04,3431
2025-03-09,B036,69269,428269654.59,2027
2025-03-09,B037,85761,526546923.26,2496
2025-03-09,B038,144709,891522209.37,4300
2025-03-09,B039,70309,436412864.77,2168
2025-03-09,B040,82976,504267071.43,2501
2025-03-09,B041,104156,640765581.98,3040
2025-03-09,B042,135520,830893501.67,4172
2025-03-09,B043,131708,808076735.98,3885
2025-03-09,B044,141084,864625863.26,4293
2025-03-09,B045,120048,737970616.74,3546
2025-03-09,B046,112745,689159504.95,3428
2025-03-09,B047,58357,358351983.13,1700
2025-03-09,B048,96024,584470867.78,2839
2025-03-09,B049,62077,383629787.63,1873
2025-03-09,B050,86295,530562802.13,2613
2025-03-09,B051,128326,791177726.56,3766
2025-03-09,B052,145214,894614185.4,4502
2025-03-09,B053,64776,407020872.97,1922
2025-03-09,B054,70616,435485429.74,2145
2025-03-09,B055,62797,390097693.41,1863
2025-03-09,B056,125156,769766344.44,3754
2025-03-09,B057,116039,716082322.53,3473
2025-03-09,B058,70428,430754153.02,2075
2025-03-09,B059,97513,598453443.9,2825
2025-03-09,B060,106121,650172806.78,3110
2025-03-09,B061,59922,366556002.66,1820
2025-03-09,B062,131056,805460799.41,3945
2025-03-09,B063,105440,646747660.07,3124
2025-03-09,B064,110963,681351787.27,3351
2025-03-09,B065,103166,632502587.2,3162
2025-03-09,B066,117807,731397924.69,3470
2025-03-09,B067,57334,353549136.97,1654
2025-03-09,B068,141812,875770887.64,4249
2025-03-09,B069,63048,388406699.79,1874
2025-03-09,B070,133347,822770032.31,4028
2025-03-09,B071,124000,756890157.61,3711
2025-03-09,B072,115706,704572922.57,3421
2025-03-09,B073,74056,457403278.02,2248
2025-03-09,B074,138874,852886211.43,4121
2025-03-09,B075,118265,733193253.46,3519
2025-03-09,B076,70399,435755130.29,2143
2025-03-09,B077,70347,431626507.09,2054
2025-03-09,B078,108504,672345759.22,3226
2025-03-09,B079,80610,493110603.13,2427
2025-03-09,B080,118525,722765119.65,3529
2025-03-09,B081,58976,364035118.44,1683
2025-03-09,B082,113704,699141012.71,3316
2025-03-09,B083,100013,620829106.97,3080
2025-03-09,B084,58823,359647683.18,1798
2025-03-09,B085,149266,914482435.43,4489
2025-03-09,B086,131500,816060311.4,3921
2025-03-09,B087,101102,624508417.2,2893
2025-03-09,B088,64481,401831535.31,1942
2025-03-09,B089,58642,363291270.27,1723
2025-03-09,B090,53948,334073803.41,1646
2025-03-09,B091,86679,536291274.52,2546
2025-03-09,B092,103650,640873971.85,3032
2025-03-09,B093,103508,631720547.99,3041
2025-03-09,B094,77807,475056076.77,2305
2025-03-09,B095,112024,694964399.02,3399
2025-03-09,B096,132063,810924415.48,3894
2025-03-09,B097,124863,766025458.38,3757
2025-03-09,B098,136970,841877356.63,4051
2025-03-09,B099,60030,368553267.85,1758
2025-03-09,B100,87002,537620669.57,2663
2025-03-10,B001,108598,668004924.98,3242
2025-03-10,B002,72860,445550104.17,2178
2025-03-10,B003,84235,518839948.36,2581
2025-03-10,B004,88281,537777341.83,2663
2025-03-10,B005,108535,665124650.87,3304
2025-03-10,B006,65590,404362358.96,2003
2025-03-10,B007,78636,483504862.14,2345
2025-03-10,B008,141820,876255773.78,4106
2025-03-10,B009,57209,353153473.33,1667
2025-03-10,B010,59278,365472890.06,1746
2025-03-10,B011,132395,808710562.07,3892
2025-03-10,B012,82097,507637057.39,2470
2025-03-10,B013,146339,891735573.01,4363
2025-03-10,B014,118517,734575539.75,3519
2025-03-10,B015,89375,547847240.5,2638
2025-03-10,B016,110423,679744714.12,3382
2025-03-10,B017,133227,823578304.34,4027
2025-03-10,B018,96226,601831215.01,2835
2025-03-10,B019,62499,381920286.05,1877
2025-03-10,B020,93724,577943192.95,2850
2025-03-10,B021,135288,832890572.73,3921
2025-03-10,B022,121208,741051015.71,3645
2025-03-10,B023,118618,729375872.7,3512
2025-03-10,B024,129938,802616841.81,3874
2025-03-10,B025,118206,737296823.9,3540
2025-03-10,B026,146605,894112363.09,4238
2025-03-10,B027,140104,858391892.38,4215
2025-03-10,B028,58050,356858182.62,1706
2025-03-10,B029,97788,602642032.87,2874
2025-03-10,B030,130089,795802795.71,3866
2025-03-10,B031,105009,641858859.16,3098
2025-03-10,B032,138300,850314908.32,4054
2025-03-10,B033,59418,362244658.95,1735
2025-03-10,B034,105839,647401004.71,3183
2025-03-10,B035,114174,701266966.29,3414
2025-03-10,B036,59875,364903910.4,1761
2025-03-10,B037,55752,342703212.31,1638
2025-03-10,B038,93688,577254246.87,2821
2025-03-10,B039,143972,884032275.91,4435
2025-03-10,B040,72930,446764022.61,2142
2025-03-10,B041,130943,800601843.15,3997
2025-03-10,B042,121817,749962339.58,3545
2025-03-10,B043,133826,820451621.6,4041
2025-03-10,B044,94627,583081178.44,2802
2025-03-10,B045,128664,782410895.45,3954
2025-03-10,B046,120366,749282547.95,3602
2025-03-10,B047,120380,735498630.45,3597
2025-03-10,B048,146827,903346891.12,4352
2025-03-10,B049,101361,618574484.87,3015
2025-03-10,B050,130867,802007912.22,3936
2025-03-10,B051,124592,761305205.53,3715
2025-03-10,B052,143808,887377169.27,4291
2025-03-10,B053,111559,688993526.02,3316
2025-03-10,B054,150512,918047352.34,4550
2025-03-10,B055,74002,452849699.06,2263
2025-03-10,B056,89984,553803640.54,2754
2025-03-10,B057,94090,570383947.01,2753
2025-03-10,B058,85330,523865654.46,2549
2025-03-10,B059,120349,739745659.43,3684
2025-03-10,B060,122869,757523159.93,3681
2025-03-10,B061,118761,731335610.3,3700
2025-03-10,B062,125927,773280514.38,3681
2025-03-10,B063,52037,317469191.79,1578
2025-03-10,B064,115070,705059774.33,3486
2025-03-10,B065,133331,830627782.06,4007
2025-03-10,B066,142807,878788228.81,4198
2025-03-10,B067,129060,791727882.05,3791
2025-03-10,B068,110211,682822610.79,3339
2025-03-10,B069,119816,743183640.85,3481
2025-03-10,B070,63136,387340617.47,1861
2025-03-10,B071,70007,430568866.09,2130
2025-03-10,B072,142829,884782019.13,4211
2025-03-10,B073,121848,751248742.42,3671
2025-03-10,B074,69412,430353449.59,2116
2025-03-10,B075,65550,402241566.07,1885
2025-03-10,B076,121872,746653280.07,3627
2025-03-10,B077,118099,722441242.09,3539
2025-03-10,B078,80604,499809978.61,2331
2025-03-10,B079,122381,756633054.45,3713
2025-03-10,B080,108378,657653247.52,3248
2025-03-10,B081,127973,786385685.6,3844
2025-03-10,B082,51987,316098499.75,1555
2025-03-10,B083,66626,410998796.35,1967
2025-03-10,B084,66360,411060315.54,1994
2025-03-10,B085,99147,608899663.38,3013
2025-03-10,B086,142407,870609747.42,4251
2025-03-10,B087,84732,518230444.25,2481
2025-03-10,B088,93053,567962150.62,2779
2025-03-10,B089,90616,561093853.55,2818
2025-03-10,B090,107361,658669495.13,3302
2025-03-10,B091,148606,908815459.14,4518
2025-03-10,B092,145347,895617464.97,4443
2025-03-10,B093,54868,333488877.48,1637
2025-03-10,B094,99210,608167436.97,2989
2025-03-10,B095,77919,480367443.17,2284
2025-03-10,B096,74984,460136152.38,2268
2025-03-10,B097,55451,341189850.33,1600
2025-03-10,B098,90587,555322279.86,2790
2025-03-10,B099,98170,595149007.76,3009
2025-03-10,B100,108985,673331885.4,3244
2025-03-11,B001,112645,695290018.88,3293
2025-03-11,B002,105537,649392499.39,3165
2025-03-11,B003,131171,807679761.52,3880
2025-03-11,B004,125597,766658632.11,3745
2025-03-11,B005,91374,567939465.44,2709
2025-03-11,B006,121547,754898074.35,3678
2025-03-11,B007,77121,473477853.59,2329
2025-03-11,B008,111999,688226892.7,3371
2025-03-11,B009,121257,748967648.12,3750
2025-03-11,B010,127903,786083446.05,3881
2025-03-11,B011,64707,396337539.66,1959
2025-03-11,B012,99851,614632712.6,2985
2025-03-11,B013,107420,664743454.06,3251
2025-03-11,B014,98939,607460726.8,2867
2025-03-11,B015,120733,738670254.15,3520
2025-03-11,B016,139074,849411571.54,4092
2025-03-11,B017,143364,877589470.63,4236
2025-03-11,B018,110898,678462430.25,3299
2025-03-11,B019,110085,676946785.47,3281
2025-03-11,B020,69645,427191458.33,2032
2025-03-11,B021,142559,874665819.85,4307
2025-03-11,B022,99821,616763249.09,3020
2025-03-11,B023,72458,441897293.12,2113
2025-03-11,B024,64932,395829012.31,1848
2025-03-11,B025,79080,486910840.77,2271
2025-03-11,B026,144607,885377294.81,4344
2025-03-11,B027,109177,669958588.63,3268
2025-03-11,B028,100801,624332375.72,3006
2025-03-11,B029,95650,592451479.34,2764
2025-03-11,B030,65839,404107408.29,1910
2025-03-11,B031,125260,768245799.74,3606
2025-03-11,B032,107007,656320405.57,3161
2025-03-11,B033,71075,441518054.47,2062
2025-03-11,B034,95886,588822554.09,2959
2025-03-11,B035,110346,680393137.27,3377
2025-03-11,B036,86098,523851397.14,2524
2025-03-11,B037,68649,417293344.39,2028
2025-03-11,B038,78989,479844494.48,2258
2025-03-11,B039,76753,471633984.3,2289
2025-03-11,B040,122392,750268512.95,3664
2025-03-11,B041,143400,883161484.86,4281
2025-03-11,B042,68911,428308951.4,2070
2025-03-11,B043,59187,360502548.98,1664
2025-03-11,B044,144034,887346070.52,4315
2025-03-11,B045,106086,652003969.26,3129
2025-03-11,B046,92182,562539988.5,2791
2025-03-11,B047,112531,689546962.95,3375
2025-03-11,B048,66284,410736657.95,2036
2025-03-11,B049,55297,343855443.78,1660
2025-03-11,B050,83218,512365581.07,2370
2025-03-11,B051,131823,813191807.74,3944
2025-03-11,B052,101674,619175506.08,2978
2025-03-11,B053,72440,443451756.17,2175
2025-03-11,B054,60338,375306381.61,1805
2025-03-11,B055,144554,892532232.12,4320
2025-03-11,B056,116842,719063293.5,3495
2025-03-11,B057,63233,387733643.81,1885
2025-03-11,B058,123202,752747078.57,3670
2025-03-11,B059,98837,611467015.78,3039
2025-03-11,B060,59038,360598149.95,1712
2025-03-11,B061,120420,736564022.77,3590
2025-03-11,B062,51885,314485453.9,1561
2025-03-11,B063,119021,731374127.29,3507
2025-03-11,B064,93881,582681337.26,2781
2025-03-11,B065,53356,330977778.78,1619
2025-03-11,B066,131539,807579367.27,3956
2025-03-11,B067,114500,708615686.01,3431
2025-03-11,B068,95448,592208983.86,2840
2025-03-11,B069,147240,905915951.47,4376
2025-03-11,B070,136911,845101331.04,4088
2025-03-11,B071,137738,842792114.86,4059
2025-03-11,B072,63492,393840880.87,1890
2025-03-11,B073,52749,326746036.82,1563
2025-03-11,B074,145461,900348315.93,4320
2025-03-11,B075,123255,760089799.5,3722
2025-03-11,B076,59122,363535744.1,1775
2025-03-11,B077,148010,907036263.72,4487
2025-03-11,B078,129686,793563085.94,3825
2025-03-11,B079,53351,323594848.37,1574
2025-03-11,B080,137876,852966232.04,4083
2025-03-11,B081,119609,732544001.91,3573
2025-03-11,B082,147025,902540965.62,4287
2025-03-11,B083,49421,302511682.22,1461
2025-03-11,B084,131213,811759840.87,3828
2025-03-11,B085,65104,403673627.41,1953
2025-03-11,B086,77394,477274224.26,2253
2025-03-11,B087,121932,744686711.89,3705
2025-03-11,B088,99677,609260107.87,3004
2025-03-11,B089,85816,528130750.51,2583
2025-03-11,B090,92973,577668035.37,2784
2025-03-11,B091,54068,333346731.32,1575
2025-03-11,B092,108939,667484068.61,3196
2025-03-11,B093,70300,428406075.17,2067
2025-03-11,B094,149313,922020088.25,4460
2025-03-11,B095,60157,369188954.83,1728
2025-03-11,B096,72385,445920280.62,2123
2025-03-11,B097,116255,718036221.16,3524
2025-03-11,B098,55142,343401306.94,1663
2025-03-11,B099,146303,899990543.55,4454
2025-03-11,B100,64838,395645405.32,1943
2025-03-12,B001,63921,397398399.53,1862
2025-03-12,B002,110366,668340854.51,3198
2025-03-12,B003,144585,887934848.41,4364
2025-03-12,B004,102000,623839796.45,2974
2025-03-12,B005,82379,506206124.98,2424
2025-03-12,B006,106190,645456397.81,3169
2025-03-12,B007,50860,309960093.5,1542
2025-03-12,B008,125280,773523854.41,3665
2025-03-12,B009,147060,904969112.2,4280
2025-03-12,B010,124832,767511800.79,3771
2025-03-12,B011,145728,896222978.68,4271
2025-03-12,B012,121361,744917979.38,3661
2025-03-12,B013,79838,496024912.07,2407
2025-03-12,B014,80162,486337942.86,2381
2025-03-12,B015,124880,773887153.82,3694
2025-03-12,B016,125984,769592029.38,3731
2025-03-12,B017,50268,308730555.69,1533
2025-03-12,B018,91980,564721498.05,2766
2025-03-12,B019,141251,869393055.64,4132
2025-03-12,B020,139586,860191408.96,4194
2025-03-12,B021,121958,749429767.12,3625
2025-03-12,B022,88436,549645418.32,2589
2025-03-12,B023,84207,521387128.75,2489
2025-03-12,B024,148416,921670831.63,4483
2025-03-12,B025,127105,788543766.01,3707
2025-03-12,B026,148446,907655744.14,4487
2025-03-12,B027,130934,797607763.31,3912
2025-03-12,B028,86947,532181877.62,2562
2025-03-12,B029,139425,846021813.16,4089
2025-03-12,B030,58037,353119406.72,1742
2025-03-12,B031,130988,804400663.18,4005
2025-03-12,B032,140824,872849813.25,4249
2025-03-12,B033,115946,708650677.89,3438
2025-03-12,B034,48440,294605238.63,1454
2025-03-12,B035,147793,899991284.03,4324
2025-03-12,B036,98726,612173337.64,2960
2025-03-12,B037,62952,385693847.73,1902
2025-03-12,B038,55134,341970132.52,1632
2025-03-12,B039,54098,336763058.48,1544
2025-03-12,B040,115151,713633788.8,3311
2025-03-12,B041,115430,714078999.68,3482
2025-03-12,B042,121234,742578491.71,3737
2025-03-12,B043,71060,434282901.61,2067
2025-03-12,B044,53981,329774283.04,1578
2025-03-12,B045,91094,557475567.06,2733
2025-03-12,B046,80654,493639461.61,2415
2025-03-12,B047,139293,850790671.36,4142
2025-03-12,B048,48853,295707519.7,1526
2025-03-12,B049,116007,714339759.71,3515
2025-03-12,B050,80650,491303904.51,2387
2025-03-12,B051,101078,617049618.45,2988
2025-03-12,B052,60587,365114157.37,1813
2025-03-12,B053,144144,881153874.48,4316
2025-03-12,B054,118712,735461909.96,3529
2025-03-12,B055,51450,319212971.27,1458
2025-03-12,B056,78466,487647090.42,2269
2025-03-12,B057,150576,919444075.15,4451
2025-03-12,B058,119952,735864028.27,3509
2025-03-12,B059,95628,585612922.27,2852
2025-03-12,B060,106753,652730378.94,3170
2025-03-12,B061,48654,300577486.04,1456
2025-03-12,B062,66217,403504820.04,1969
2025-03-12,B063,123747,761402064.3,3759
2025-03-12,B064,83328,515908128.13,2495
2025-03-12,B065,66370,406017054.96,1967
2025-03-12,B066,111074,687471750.64,3256
2025-03-12,B067,129469,800667283.56,3780
2025-03-12,B068,84796,519714881.08,2608
2025-03-12,B069,116748,713973053.66,3487
2025-03-12,B070,144829,890396623.66,4355
2025-03-12,B071,103338,637560580.17,3127
2025-03-12,B072,100261,616210010.45,3052
2025-03-12,B073,111343,685681978.64,3305
2025-03-12,B074,147138,905336970.29,4448
2025-03-12,B075,68413,422209137.15,2059
2025-03-12,B076,123449,757388751.45,3679
2025-03-12,B077,146382,895281805.02,4359
2025-03-12,B078,107131,654783261.98,3254
2025-03-12,B079,123175,760077012.2,3687
2025-03-12,B080,91943,558788712.94,2660
2025-03-12,B081,126653,780178603.58,3725
2025-03-12,B082,113836,697718484.11,3391
2025-03-12,B083,78921,486067836.25,2376
2025-03-12,B084,131764,809988879.89,3947
2025-03-12,B085,147667,908905438.85,4483
2025-03-12,B086,100317,620296877.36,3020
2025-03-12,B087,104747,647483951.33,3204
2025-03-12,B088,128374,785222794.09,3858
2025-03-12,B089,76365,471918685.45,2342
2025-03-12,B090,58944,371348383.76,1644
2025-03-12,B091,62546,380345944.2,1852
2025-03-12,B092,78757,484005677.0,2327
2025-03-12,B093,84823,523586648.32,2607
2025-03-12,B094,98399,601943356.27,2918
2025-03-12,B095,124295,770674166.06,3684
2025-03-12,B096,119527,742113615.37,3528
2025-03-12,B097,74688,456489497.79,2318
2025-03-12,B098,104662,642398188.42,3134
2025-03-12,B099,145417,893973469.23,4308
2025-03-12,B100,125974,772214054.18,3771
2025-03-13,B001,111122,682601573.92,3282
2025-03-13,B002,136515,842548175.05,3997
2025-03-13,B003,92270,566166516.47,2762
2025-03-13,B004,59806,367732051.93,1766
2025-03-13,B005,120835,747584226.12,3626
2025-03-13,B006,59921,369972414.16,1722
2025-03-13,B007,125003,758481755.62,3605
2025-03-13,B008,97955,604948365.35,2979
2025-03-13,B009,144131,884612573.3,4217
2025-03-13,B010,83439,508823926.88,2400
2025-03-13,B011,92593,567533924.62,2795
2025-03-13,B012,81562,495320189.0,2445
2025-03-13,B013,90249,558426953.3,2762
2025-03-13,B014,46909,293773726.47,1369
2025-03-13,B015,109892,675120009.14,3238
2025-03-13,B016,63303,383512067.45,1848
2025-03-13,B017,114809,706628627.15,3352
2025-03-13,B018,142837,882009667.87,4266
2025-03-13,B019,77397,475364300.48,2354
2025-03-13,B020,78532,482892004.27,2378
2025-03-13,B021,150777,920908973.79,4383
2025-03-13,B022,134945,828263679.23,4107
2025-03-13,B023,113497,705304946.91,3332
2025-03-13,B024,66917,411025672.64,1970
2025-03-13,B025,137045,839537115.13,4113
2025-03-13,B026,88161,543714867.22,2582
2025-03-13,B027,100696,617672947.18,2980
2025-03-13,B028,68084,421540691.21,1992
2025-03-13,B029,95809,590966468.76,2818
2025-03-13,B030,113988,692005095.98,3358
2025-03-13,B031,105678,658092089.85,3128
2025-03-13,B032,63053,387652399.28,1887
2025-03-13,B033,99835,606965471.83,3058
2025-03-13,B034,80327,494103920.59,2351
2025-03-13,B035,111497,693880491.24,3298
2025-03-13,B036,53760,334920792.38,1574
2025-03-13,B037,57297,352272196.68,1705
2025-03-13,B038,93209,580282048.02,2804
2025-03-13,B039,131078,805184507.83,3900
2025-03-13,B040,87499,534248358.58,2632
2025-03-13,B041,80276,494275376.91,2392
2025-03-13,B042,76260,470989897.95,2309
2025-03-13,B043,127402,788953193.23,3867
2025-03-13,B044,101510,626327231.36,2989
2025-03-13,B045,151832,928715784.87,4495
2025-03-13,B046,121662,757902357.35,3721
2025-03-13,B047,145690,890025739.66,4252
2025-03-13,B048,70174,430626159.86,2024
2025-03-13,B049,101090,628157261.83,3005
